,Time,Latitude,Longitude,Position,Speed,Acceleration
95,2026-02-28 20:17:27.200,31.7646695,-106.3645841,53.93874157258344,49.176,0.1124999999999976
96,2026-02-28 20:17:27.240,31.7646725,-106.3645889,54.50258241331246,49.284,0.10000000000000009
97,2026-02-28 20:17:27.280,31.7646754,-106.3645936,55.052214338460296,49.428000000000004,0.0
98,2026-02-28 20:17:27.320,31.7646783,-106.3645982,55.594214768198235,49.428000000000004,-0.0875000000000048
99,2026-02-28 20:17:27.360,31.7646811,-106.364603,56.14516095547711,49.608,-0.17500000000000293
100,2026-02-28 20:17:27.400,31.7646841,-106.3646076,56.69386464554189,49.644,-0.30000000000000027
101,2026-02-28 20:17:27.440,31.764687,-106.3646123,57.24349652532658,49.5,-0.30000000000000027
102,2026-02-28 20:17:27.480,31.7646899,-106.3646171,57.80081610947834,49.464,-0.2624999999999966
103,2026-02-28 20:17:27.520,31.7646929,-106.3646217,58.34951976669184,49.464,-0.3624999999999967
104,2026-02-28 20:17:27.560,31.7646957,-106.3646264,58.89268798140611,49.32,-0.4500000000000015
105,2026-02-28 20:17:27.600,31.7646986,-106.364631,59.43468833442486,49.356,-0.46250000000000346
106,2026-02-28 20:17:27.640,31.7647016,-106.3646358,59.998529060044454,49.392,-0.4249999999999998
107,2026-02-28 20:17:27.680,31.7647045,-106.3646404,60.54052939100106,49.32,-0.3124999999999978
108,2026-02-28 20:17:27.720,31.7647073,-106.3646451,61.0836975600474,49.284,-0.23749999999999716
109,2026-02-28 20:17:27.760,31.7647102,-106.3646497,61.62569786922659,49.248,-0.2624999999999966
110,2026-02-28 20:17:27.800,31.7647131,-106.3646545,62.18301736053342,49.14,-0.2749999999999986
111,2026-02-28 20:17:27.840,31.764716,-106.364659,62.71744481210032,49.14,-0.26249999999999885
112,2026-02-28 20:17:27.880,31.7647188,-106.3646638,63.26839084676086,49.068000000000005,-0.22500000000000187
113,2026-02-28 20:17:27.920,31.7647217,-106.3646683,63.8028182774202,48.816,-0.08750000000000258
114,2026-02-28 20:17:27.960,31.7647246,-106.3646729,64.34481853241341,48.672,0.025000000000001688
115,2026-02-28 20:17:28.000,31.7647274,-106.3646774,64.87259613682659,48.672,0.050000000000003375
116,2026-02-28 20:17:28.040,31.7647302,-106.3646822,65.42354212511351,48.852000000000004,-0.012499999999999734
117,2026-02-28 20:17:28.080,31.7647331,-106.3646868,65.9655423479829,48.96,-0.125000000000004
118,2026-02-28 20:17:28.120,31.764736,-106.3646915,66.51517403712846,48.96,-0.15000000000000346
119,2026-02-28 20:17:28.160,31.7647389,-106.3646961,67.05717423807805,48.816,-0.07500000000000062
120,2026-02-28 20:17:28.200,31.7647417,-106.3647006,67.58495178914447,48.78,0.0
121,2026-02-28 20:17:28.240,31.7647447,-106.3647052,68.1336552532239,48.744,0.012499999999999734
122,2026-02-28 20:17:28.280,31.7647474,-106.36471,68.67838067879335,48.816,-0.08750000000000036
123,2026-02-28 20:17:28.320,31.7647503,-106.3647145,69.21280800454807,48.816,-0.18749999999999822
124,2026-02-28 20:17:28.360,31.7647532,-106.3647191,69.75480815145401,48.744,-0.16249999999999876
125,2026-02-28 20:17:28.400,31.7647561,-106.3647237,70.2968082871645,48.744,-0.10000000000000009
126,2026-02-28 20:17:28.440,31.764759,-106.3647284,70.8464398870586,48.744,-0.10000000000000009
127,2026-02-28 20:17:28.480,31.7647618,-106.3647329,71.37421736346937,48.708,-0.09999999999999787
128,2026-02-28 20:17:28.520,31.7647647,-106.3647375,71.91621746691364,48.78,-0.08749999999999591
129,2026-02-28 20:17:28.560,31.7647675,-106.3647423,72.46716330442509,48.78,-0.049999999999998934
130,2026-02-28 20:17:28.600,31.7647704,-106.3647468,73.00159055645308,48.816,-0.024999999999999467
131,2026-02-28 20:17:28.640,31.7647733,-106.3647514,73.54359062739556,48.744,-0.09999999999999787
132,2026-02-28 20:17:28.680,31.7647762,-106.364756,74.08559068714257,48.564,-0.06249999999999645
133,2026-02-28 20:17:28.720,31.7647791,-106.3647607,74.63522220860331,48.528000000000006,0.050000000000001155
134,2026-02-28 20:17:28.760,31.7647819,-106.3647652,75.1629996095066,48.564,0.0374999999999992
135,2026-02-28 20:17:28.800,31.7647848,-106.3647697,75.69742680895433,48.636,-0.012499999999999734
136,2026-02-28 20:17:28.840,31.7647877,-106.3647744,76.2470582969559,48.564,0.012500000000001954
137,2026-02-28 20:17:28.880,31.7647905,-106.3647789,76.77483566700234,48.6,0.03750000000000142
138,2026-02-28 20:17:28.920,31.7647934,-106.3647835,77.31683566174574,48.636,0.06249999999999867
139,2026-02-28 20:17:28.960,31.7647963,-106.3647882,77.86646711652043,48.78,0.049999999999998934
140,2026-02-28 20:17:29.000,31.7647992,-106.3647928,78.408467089344,48.744,0.012499999999999734
141,2026-02-28 20:17:29.040,31.764802,-106.3647974,78.9439112997779,48.528000000000006,0.049999999999998934
142,2026-02-28 20:17:29.080,31.7648049,-106.3648019,79.47833842549885,48.6,0.024999999999997247
143,2026-02-28 20:17:29.120,31.7648078,-106.3648065,80.0203383658206,48.636,-0.03750000000000364
144,2026-02-28 20:17:29.160,31.7648106,-106.3648112,80.56350612818552,48.564,-0.0374999999999992
145,2026-02-28 20:17:29.200,31.7648134,-106.3648158,81.09895029500811,48.6,-0.024999999999999467
146,2026-02-28 20:17:29.240,31.7648164,-106.3648203,81.64017446739089,48.636,-0.025000000000001688
147,2026-02-28 20:17:29.280,31.7648192,-106.3648249,82.17561861202526,48.636,-0.049999999999998934
148,2026-02-28 20:17:29.320,31.7648221,-106.3648295,82.71761849830328,48.78,-0.13749999999999707
149,2026-02-28 20:17:29.360,31.7648249,-106.3648342,83.26078620437049,48.78,-0.2124999999999977
150,2026-02-28 20:17:29.400,31.7648279,-106.3648388,83.80948935761451,48.78,-0.18750000000000044
151,2026-02-28 20:17:29.440,31.7648307,-106.3648433,84.33726657834946,48.636,-0.08750000000000036
152,2026-02-28 20:17:29.480,31.7648335,-106.3648479,84.87271066827839,48.564,2.220446049250313e-15
153,2026-02-28 20:17:29.520,31.7648365,-106.3648526,85.42895329638218,48.564,0.06250000000000089
154,2026-02-28 20:17:29.560,31.7648392,-106.3648572,85.95799463109691,48.528000000000006,0.13749999999999707
155,2026-02-28 20:17:29.600,31.7648422,-106.3648617,86.49921871003373,48.564,0.16249999999999876
156,2026-02-28 20:17:29.640,31.764845,-106.3648663,87.03466275596877,48.6,0.14999999999999902
157,2026-02-28 20:17:29.680,31.7648479,-106.3648709,87.57666254474127,48.528000000000006,0.16249999999999654
158,2026-02-28 20:17:29.720,31.7648508,-106.3648755,88.11866232278939,48.492000000000004,0.2124999999999977
159,2026-02-28 20:17:29.760,31.7648536,-106.36488,88.64643945823516,48.456,0.2749999999999986
160,2026-02-28 20:17:29.800,31.7648565,-106.3648846,89.18843921474136,48.564,0.23749999999999938
161,2026-02-28 20:17:29.840,31.7648594,-106.3648892,89.73043896005207,48.6,0.16249999999999876
162,2026-02-28 20:17:29.880,31.7648623,-106.3648938,90.27243869571879,48.6,0.187499999999996
163,2026-02-28 20:17:29.920,31.7648652,-106.3648984,90.81443841910963,48.708,0.22499999999999742
164,2026-02-28 20:17:29.960,31.7648681,-106.364903,91.35643813177612,48.78,0.18750000000000044
165,2026-02-28 20:17:30.000,31.7648708,-106.3649077,91.893295044136,48.78,0.1375000000000015
166,2026-02-28 20:17:30.040,31.7648738,-106.3649123,92.44199802603002,48.816,0.18750000000000266
167,2026-02-28 20:17:30.080,31.7648766,-106.3649169,92.97744195107741,48.78,0.30000000000000027
168,2026-02-28 20:17:30.120,31.7648796,-106.3649215,93.52614491131935,48.852000000000004,0.27499999999999636
169,2026-02-28 20:17:30.160,31.7648825,-106.3649261,94.0681445704089,48.888,0.1499999999999968
170,2026-02-28 20:17:30.200,31.7648854,-106.3649307,94.6101442176937,48.816,0.12499999999999734
171,2026-02-28 20:17:30.240,31.7648883,-106.3649352,95.14457103726424,48.816,0.1499999999999968
172,2026-02-28 20:17:30.280,31.7648912,-106.36494,95.70188981582437,48.924,0.18749999999999822
173,2026-02-28 20:17:30.320,31.764894,-106.3649447,96.24505724874984,49.032,0.18750000000000044
174,2026-02-28 20:17:30.360,31.7648969,-106.3649493,96.78705685341764,48.996,0.16249999999999876
175,2026-02-28 20:17:30.400,31.7648997,-106.3649539,97.32250069009457,48.96,0.1499999999999968
176,2026-02-28 20:17:30.440,31.7649027,-106.3649586,97.87874306262566,49.176,-0.012500000000001954
177,2026-02-28 20:17:30.480,31.7649056,-106.3649633,98.42837409192462,49.284,-0.1749999999999985
178,2026-02-28 20:17:30.520,31.7649085,-106.3649679,98.97037365190782,49.14,-0.1499999999999968
179,2026-02-28 20:17:30.560,31.7649114,-106.3649725,99.51237320069552,49.032,-0.03749999999999476
180,2026-02-28 20:17:30.600,31.7649143,-106.3649772,100.06200419637844,49.032,0.06250000000000755
181,2026-02-28 20:17:30.640,31.7649171,-106.3649819,100.60517153946277,49.032,0.125000000000004
182,2026-02-28 20:17:30.680,31.76492,-106.3649865,101.14717105574857,49.248,0.0
183,2026-02-28 20:17:30.720,31.7649228,-106.3649912,101.6903383763925,49.248,-0.18750000000000044
184,2026-02-28 20:17:30.760,31.7649258,-106.3649958,102.23904116416429,49.248,-0.30000000000000027
185,2026-02-28 20:17:30.800,31.7649287,-106.3650005,102.78867210250152,49.14,-0.3375000000000017
186,2026-02-28 20:17:30.840,31.7649315,-106.3650051,103.32411581861915,48.96,-0.21250000000000213
187,2026-02-28 20:17:30.880,31.7649344,-106.3650097,103.86611528071869,48.996,-0.11249999999999982
188,2026-02-28 20:17:30.920,31.7649373,-106.3650144,104.41574618668517,48.996,-0.18749999999999822
189,2026-02-28 20:17:30.960,31.7649402,-106.365019,104.9577456268648,49.068000000000005,-0.32499999999999973
190,2026-02-28 20:17:31.000,31.7649431,-106.3650237,105.50737650917718,49.176,-0.3625000000000034
191,2026-02-28 20:17:31.040,31.7649459,-106.3650284,106.0505437388784,49.248,-0.3625000000000034
192,2026-02-28 20:17:31.080,31.7649488,-106.365033,106.59254314632055,49.032,-0.41249999999999787
193,2026-02-28 20:17:31.120,31.7649517,-106.3650376,107.13454254303831,48.924,-0.4624999999999968
194,2026-02-28 20:17:31.160,31.7649545,-106.3650422,107.66998617116792,48.708,-0.37499999999999867
195,2026-02-28 20:17:31.200,31.7649573,-106.3650469,108.21315335465987,48.708,-0.2874999999999961
196,2026-02-28 20:17:31.240,31.7649602,-106.3650515,108.755152720334,48.78,-0.3249999999999953
197,2026-02-28 20:17:31.280,31.764963,-106.3650561,109.29059631485266,48.852000000000004,-0.3875000000000006
198,2026-02-28 20:17:31.320,31.7649659,-106.3650607,109.83259565766886,48.6,-0.37500000000000533
199,2026-02-28 20:17:31.360,31.7649687,-106.3650653,110.36803923038178,48.528000000000006,-0.35000000000000586
200,2026-02-28 20:17:31.400,31.7649715,-106.36507,110.91120635929796,48.672,-0.42500000000000204
201,2026-02-28 20:17:31.440,31.7649744,-106.3650746,111.45320566999014,48.708,-0.5124999999999957
202,2026-02-28 20:17:31.480,31.7649772,-106.3650793,111.99637277646589,48.384,-0.47499999999999654
203,2026-02-28 20:17:31.520,31.76498,-106.3650837,112.51654178710176,48.24,-0.32499999999999973
204,2026-02-28 20:17:31.560,31.7649827,-106.3650883,113.04558256620427,48.312,-0.2874999999999983
205,2026-02-28 20:17:31.600,31.7649855,-106.3650929,113.58102607464764,48.276,-0.3375000000000017
206,2026-02-28 20:17:31.640,31.7649883,-106.3650974,114.10880270978716,48.276,-0.3750000000000031
207,2026-02-28 20:17:31.680,31.7649912,-106.365102,114.6508019572227,48.24,-0.40000000000000036
208,2026-02-28 20:17:31.720,31.7649941,-106.3651066,115.1928011945431,48.132,-0.37499999999999867
209,2026-02-28 20:17:31.760,31.7649969,-106.3651112,115.72824465937495,47.988,-0.29999999999999805
210,2026-02-28 20:17:31.800,31.7649997,-106.3651157,116.25602125240579,47.988,-0.22499999999999742
211,2026-02-28 20:17:31.840,31.7650025,-106.3651203,116.79146469581444,47.916000000000004,-0.2124999999999977
212,2026-02-28 20:17:31.880,31.7650053,-106.3651248,117.319241267812,47.808,-0.18749999999999822
213,2026-02-28 20:17:31.920,31.7650081,-106.3651293,117.84701782964328,47.88,-0.20000000000000018
214,2026-02-28 20:17:31.960,31.7650109,-106.3651338,118.37479437998931,47.844,-0.23750000000000382
215,2026-02-28 20:17:32.000,31.7650137,-106.3651384,118.91023778164518,47.772,-0.18749999999999822
216,2026-02-28 20:17:32.040,31.7650165,-106.3651429,119.43801431119151,47.7,-0.1499999999999968
217,2026-02-28 20:17:32.080,31.7650192,-106.3651474,119.95929392853449,47.664,-0.14999999999999902
218,2026-02-28 20:17:32.120,31.765022,-106.3651519,120.48707043850433,47.628,-0.13749999999999707
219,2026-02-28 20:17:32.160,31.7650248,-106.3651564,121.01484693830788,47.628,-0.1499999999999968
220,2026-02-28 20:17:32.200,31.7650276,-106.3651609,121.54262342771158,47.7,-0.1749999999999985
221,2026-02-28 20:17:32.240,31.7650304,-106.3651654,122.07039990563003,47.592000000000006,-0.12500000000000178
222,2026-02-28 20:17:32.280,31.7650332,-106.36517,122.6058432326872,47.592000000000006,-0.11250000000000204
223,2026-02-28 20:17:32.320,31.7650359,-106.3651745,123.12712278613047,47.519999999999996,-0.1749999999999985
224,2026-02-28 20:17:32.360,31.7650387,-106.365179,123.65489923430614,47.519999999999996,-0.22499999999999742
225,2026-02-28 20:17:32.400,31.7650414,-106.3651835,124.17617876816541,47.556000000000004,-0.2375000000000016
226,2026-02-28 20:17:32.440,31.7650443,-106.3651879,124.70309338665504,47.484,-0.21250000000000435
227,2026-02-28 20:17:32.480,31.7650471,-106.3651925,125.23853666053672,47.448,-0.1625000000000032
228,2026-02-28 20:17:32.520,31.7650499,-106.3651969,125.75870541932805,47.448,-0.1625000000000032
229,2026-02-28 20:17:32.560,31.7650526,-106.3652014,126.27998491106939,47.376000000000005,-0.16250000000000542
230,2026-02-28 20:17:32.600,31.7650554,-106.3652059,126.8077612972173,47.448,-0.16250000000000542
231,2026-02-28 20:17:32.640,31.7650581,-106.3652104,127.32904076717682,47.484,-0.23750000000000382
232,2026-02-28 20:17:32.680,31.765061,-106.3652149,127.86346695328115,47.376000000000005,-0.22500000000000187
233,2026-02-28 20:17:32.720,31.7650637,-106.3652194,128.3847464032806,47.232,-0.07500000000000062
234,2026-02-28 20:17:32.760,31.7650665,-106.3652238,128.9049151022633,47.16,0.024999999999999467
235,2026-02-28 20:17:32.800,31.7650693,-106.3652283,129.43269143678327,47.232,-2.220446049250313e-15
236,2026-02-28 20:17:32.840,31.765072,-106.3652327,129.94626698105296,47.196,0.012499999999999734
237,2026-02-28 20:17:32.880,31.7650748,-106.3652373,130.48171014787255,47.268,0.0
238,2026-02-28 20:17:32.920,31.7650775,-106.3652417,130.9952856709811,47.16,0.012499999999999734
239,2026-02-28 20:17:32.960,31.7650803,-106.3652462,131.52306196464446,47.196,0.03750000000000142
240,2026-02-28 20:17:33.000,31.765083,-106.3652506,132.03663746768248,47.16,0.03750000000000142
241,2026-02-28 20:17:33.040,31.7650858,-106.3652551,132.5644137409175,47.088,0.11250000000000204
242,2026-02-28 20:17:33.080,31.7650885,-106.3652596,133.08569309765576,47.124,0.12499999999999956
243,2026-02-28 20:17:33.120,31.7650913,-106.3652641,133.61346935046245,47.268,0.06249999999999867
244,2026-02-28 20:17:33.160,31.765094,-106.3652685,134.12704481335945,47.196,0.025000000000001688
245,2026-02-28 20:17:33.200,31.7650968,-106.365273,134.65482104550424,47.196,0.025000000000003908
246,2026-02-28 20:17:33.240,31.7650996,-106.3652775,135.18259726748272,47.268,0.012500000000001954
247,2026-02-28 20:17:33.280,31.7651023,-106.3652819,135.69617270009147,47.196,0.08750000000000258
248,2026-02-28 20:17:33.320,31.7651051,-106.3652864,136.22394890164162,47.268,0.1375000000000015
249,2026-02-28 20:17:33.360,31.765108,-106.3652909,136.75837491558767,47.196,0.11250000000000204
250,2026-02-28 20:17:33.400,31.7651107,-106.3652953,137.27195031754323,47.268,0.13750000000000373
251,2026-02-28 20:17:33.440,31.7651135,-106.3652998,137.79972648766017,47.304,0.12500000000000178
252,2026-02-28 20:17:33.480,31.7651162,-106.3653044,138.328766750092,47.268,0.1374999999999993
253,2026-02-28 20:17:33.520,31.765119,-106.3653089,138.8565428997806,47.304,0.16249999999999654
254,2026-02-28 20:17:33.560,31.7651218,-106.3653134,139.38431903930288,47.232,0.16249999999999876
255,2026-02-28 20:17:33.600,31.7651246,-106.3653178,139.90448752895514,47.232,0.18749999999999822
256,2026-02-28 20:17:33.640,31.7651274,-106.3653223,140.43226364767764,47.268,0.2124999999999999
257,2026-02-28 20:17:33.680,31.7651302,-106.3653269,140.96770660256004,47.448,0.2124999999999999
258,2026-02-28 20:17:33.720,31.7651329,-106.3653314,141.48898579233054,47.412,0.2124999999999977
259,2026-02-28 20:17:33.760,31.7651357,-106.3653359,142.01676187999126,47.376000000000005,0.22499999999999964
260,2026-02-28 20:17:33.800,31.7651385,-106.3653403,142.5369303195627,47.484,0.2124999999999977
261,2026-02-28 20:17:33.840,31.7651413,-106.3653448,143.0647063866572,47.448,0.26249999999999885
262,2026-02-28 20:17:33.880,31.7651442,-106.3653493,143.59913226782064,47.519999999999996,0.28750000000000275
263,2026-02-28 20:17:33.920,31.7651469,-106.3653539,144.128172411161,47.519999999999996,0.25000000000000355
264,2026-02-28 20:17:33.960,31.7651497,-106.3653582,144.64079501942933,47.484,0.26250000000000107
265,2026-02-28 20:17:34.000,31.7651525,-106.3653628,145.1762378890012,47.519999999999996,0.26250000000000107
266,2026-02-28 20:17:34.040,31.7651553,-106.3653673,145.70401390409623,47.592000000000006,0.2750000000000008
267,2026-02-28 20:17:34.080,31.7651581,-106.3653719,146.2394567522448,47.736,0.3125
